Index,Title,DOI,Points 
3,<i>ACE</i> Polymorphisms,https://doi.org/10.1161/01.res.0000223145.74217.e7,0
3,A multiplex assay with 52 single nucleotide polymorphisms for human identification,https://doi.org/10.1002/elps.200500671,0
3,A Gain-of-function Polymorphism in a G-protein Coupling Domain of the Human β1-Adrenergic Receptor,https://doi.org/10.1074/jbc.274.18.12670,0
3,A Genetic Variant BDNF Polymorphism Alters Extinction Learning in Both Mouse and Human,https://doi.org/10.1126/science.1181886,0
3,High-Throughput Genotyping with Single Nucleotide Polymorphisms,https://doi.org/10.1101/gr.157801,0
3,Single base polymorphism in the human Tumour Necrosis Factor alpha (TNFα) gene detectable by <i>Ncol</i> restriction of PCR product,https://doi.org/10.1093/hmg/1.5.353,0
3,A new polymorph of chitosan,https://doi.org/10.1021/ma00134a076,0
3,Association between genetic polymorphisms of the beta2-adrenoceptor and response to albuterol in children with and without a history of wheezing.,https://doi.org/10.1172/jci119874,0
3,Single nucleotide polymorphisms and the future of genetic epidemiology,https://doi.org/10.1034/j.1399-0004.2000.580402.x,0
3,SLCO1B1 polymorphism markedly affects the pharmacokinetics of simvastatin acid,https://doi.org/10.1097/01.fpc.0000230416.82349.90,0
3,Photochemical Water Oxidation by Crystalline Polymorphs of Manganese Oxides: Structural Requirements for Catalysis,https://doi.org/10.1021/ja310286h,0
3,The Interaction of Stressful Life Events and a Serotonin Transporter Polymorphism in the Prediction of Episodes of Major Depression,https://doi.org/10.1001/archpsyc.62.5.529,0
3,Human thiopurine methyltransferase pharmacogenetics: Gene sequence polymorphisms*,https://doi.org/10.1016/s0009-9236(97)90152-1,0
3,Efficient discovery of DNA polymorphisms in natural populations by Ecotilling,https://doi.org/10.1111/j.0960-7412.2003.01999.x,0
3,"Structure, Sequence and Polymorphism in the HLA‐D Region",https://doi.org/10.1111/j.1600-065x.1985.tb01129.x,0
3,Polymorphism and Natural Selection in Human Populations,https://doi.org/10.1101/sqb.1964.029.01.018,0
3,Serotonin transporter gene polymorphism and antidepressant response,https://doi.org/10.1097/00001756-200001170-00042,0
3,The Polymorphism of Cordierite,https://doi.org/10.1111/j.1151-2916.1953.tb12825.x,0
3,XPD polymorphisms: effects on DNA repair proficiency,https://doi.org/10.1093/carcin/21.4.551,0
3,CCR5 promoter polymorphism and HIV-1 disease progression,https://doi.org/10.1016/s0140-6736(98)04158-0,0
3,A common polymorphism associated with antibiotic-induced cardiac arrhythmia,https://doi.org/10.1073/pnas.180223197,0
3,THE MUTATION AND POLYMORPHISM OF THE HUMAN β-GLOBIN GENE AND ITS SURROUNDING DNA,https://doi.org/10.1146/annurev.ge.18.120184.001023,0
3,Genetic Polymorphism in Heterogeneous Environments: The Age of Genomics,https://doi.org/10.1146/annurev.ecolsys.37.091305.110132,0
3,Impaired Repression at a 5-Hydroxytryptamine 1A Receptor Gene Polymorphism Associated with Major Depression and Suicide,https://doi.org/10.1523/jneurosci.23-25-08788.2003,0
3,INVITED REVIEW: Using genome scans of DNA polymorphism to infer adaptive population divergence,https://doi.org/10.1111/j.1365-294x.2005.02437.x,0
3,Research on cellulose nanocrystals produced from cellulose sources with various polymorphs,https://doi.org/10.1039/c7ra06222b,0
3,T2R38 taste receptor polymorphisms underlie susceptibility to upper respiratory infection,https://doi.org/10.1172/jci64240,0
3,An 18-kDa Translocator Protein (TSPO) Polymorphism Explains Differences in Binding Affinity of the PET Radioligand PBR28,https://doi.org/10.1038/jcbfm.2011.147,0
3,Extensive genetic polymorphism in the human CYP2B6 gene with impact on expression and function in human liver.,https://doi.org/10.1097/00008571-200107000-00004,0
3,Natural Behavior Polymorphism Due to a cGMP-Dependent Protein Kinase of <i>Drosophila</i>,https://doi.org/10.1126/science.277.5327.834,0
3,"Inferring weak selection from patterns of polymorphism and divergence at ""silent"" sites in Drosophila DNA.",https://doi.org/10.1093/genetics/139.2.1067,0
3,"DIYABC v2.0: a software to make approximate Bayesian computation inferences about population history using single nucleotide polymorphism, DNA sequence and microsatellite data",https://doi.org/10.1093/bioinformatics/btt763,0
3,"Drift, admixture, and selection in human evolution: a study with DNA polymorphisms.",https://doi.org/10.1073/pnas.88.3.839,0
3,"The Crystal Structures of A‐, B‐ and C‐Polymorphs of Amylose and Starch",https://doi.org/10.1002/star.19780300302,0
3,Polymorphism in a high-entropy alloy,https://doi.org/10.1038/ncomms15687,0
3,Direct fluorescence analysis of genetic polymorphisms by hybridization with oligonucleotide arrays on glass supports,https://doi.org/10.1093/nar/22.24.5456,0
3,Human glutathione S-transferase P1 polymorphisms: relationship to lung tissue enzyme activity and population frequency distribution,https://doi.org/10.1093/carcin/19.2.275,0
3,Meta‐analysis of the association between a serotonin transporter promoter polymorphism (5‐HTTLPR) and anxiety‐related personality traits,https://doi.org/10.1002/ajmg.b.20158,0
3,[Apolipoprotein E polymorphism and Alzheimer disease].,,0
3,New polymorphs of curcumin,https://doi.org/10.1039/c1cc10204d,0
3,Interethnic differences in genetic polymorphism of debrisoquin and mephenytoin hydroxylation between Japanese and Caucasian populations,https://doi.org/10.1038/clpt.1985.194,0
3,SLCO1B1 polymorphism markedly affects the pharmacokinetics of lovastatin acid,https://doi.org/10.1097/fpc.0000000000000148,0
3,Association of Multidrug Resistance in Epilepsy with a Polymorphism in the Drug-Transporter Gene<i>ABCB1</i>,https://doi.org/10.1056/nejmoa021986,0
3,Apolipoprotein E polymorphism in the Finnish population: gene frequencies and relation to lipoprotein concentrations.,https://doi.org/10.1016/s0022-2275(20)38833-7,0
3,"Surface Structure and Morphology of Calcium Carbonate Polymorphs Calcite, Aragonite, and Vaterite: An Atomistic Approach",https://doi.org/10.1021/jp973210f,0
3,Wing Dimorphisms and the Evolution of Migratory Polymorphisms among the Insecta,https://doi.org/10.1093/icb/31.1.243,0
3,"Genetic polymorphism of CYP genes, alone or in combination, as a risk modifier of tobacco-related cancers.",,0
3,Collagen polymorphism in idiopathic chronic pulmonary fibrosis.,https://doi.org/10.1172/jci108420,0
3,Optical Detection of DNA Conformational Polymorphism on Single-Walled Carbon Nanotubes,https://doi.org/10.1126/science.1120792,0
3,Diversity in Single- and Multiple-Component Crystals. The Search for and Prevalence of Polymorphs and Cocrystals,https://doi.org/10.1021/cg060838j,0
3,Association and linkage analyses of RGS4 polymorphisms in schizophrenia,https://doi.org/10.1093/hmg/11.12.1373,0
3,Chromosome-length polymorphism in fungi,https://doi.org/10.1128/mr.59.4.686-698.1995,0
3,"dCAPS, a simple technique for the genetic analysis of single nucleotide polymorphisms: experimental applications in <i>Arabidopsis thaliana</i> genetics",https://doi.org/10.1046/j.1365-313x.1998.00124.x,0
3,High-Pressure Polymorph of Iron,https://doi.org/10.1126/science.145.3631.483,0
3,Single nucleotide polymorphisms in TNFSF15 confer susceptibility to Crohn's disease,https://doi.org/10.1093/hmg/ddi379,0
3,MOLECULAR TRANS-SPECIES POLYMORPHISM,https://doi.org/10.1146/annurev.ecolsys.29.1.1,0
3,Apolipoprotein E Polymorphism and Alzheimer Disease,https://doi.org/10.1001/archneur.57.6.824,0
3,Human very low density lipoprotein apolipoprotein E isoprotein polymorphism is explained by genetic variation and posttranslational modification,https://doi.org/10.1021/bi00507a059,0
3,Modulation of nucleotide excision repair capacity by XPD polymorphisms in lung cancer patients.,,0
3,Molecular definition of the extreme size polymorphism in apolipoprotein(a),https://doi.org/10.1093/hmg/2.7.933,0
3,The impact of population expansion and mutation rate heterogeneity on DNA sequence polymorphism,https://doi.org/10.1093/oxfordjournals.molbev.a025610,0
3,Different Effects of SLCO1B1 Polymorphism on the Pharmacokinetics of Atorvastatin and Rosuvastatin,https://doi.org/10.1038/sj.clpt.6100220,0
3,Solid-state CP/MAS carbon-13 NMR study of cellulose polymorphs,https://doi.org/10.1021/ma00197a045,0
3,Polymorphism of Ga<sub>2</sub>O<sub>3</sub> and the System Ga<sub>2</sub>O<sub>3</sub>—H<sub>2</sub>O,https://doi.org/10.1021/ja01123a039,0
3,A further tetranucleotide repeat polymorphism in the vWF gene,https://doi.org/10.1093/hmg/1.4.287,0
3,Effects of common polymorphisms on the properties of recombinant human methylenetetrahydrofolate reductase,https://doi.org/10.1073/pnas.261469998,0
3,CTLA-4 gene polymorphism associated with Graves' disease in a Caucasian population.,https://doi.org/10.1210/jcem.80.1.7829637,0
3,Sensitivity and Specificity of Single-Nucleotide Polymorphism Scanning by High-Resolution Melting Analysis,https://doi.org/10.1373/clinchem.2003.029751,0
3,"Characterization of rat and human liver microsomal cytochrome P-450 forms involved in nifedipine oxidation, a prototype for genetic polymorphism in oxidative drug metabolism.",https://doi.org/10.1016/s0021-9258(19)89213-x,0
3,A New Approach To Utilize PCR–Single-Strand-Conformation Polymorphism for 16S rRNA Gene-Based Microbial Community Analysis,https://doi.org/10.1128/aem.64.12.4870-4876.1998,0
3,Alcohol and aldehyde dehydrogenase polymorphisms and the risk for alcoholism,https://doi.org/10.1176/ajp.152.8.1219,0
3,Collagen Polymorphism: Characterization of Molecules with the Chain Composition [α1(III)] <sub>3</sub> in Human Tissues,https://doi.org/10.1126/science.183.4130.1200,0
3,The extensive polymorphism of KIR genes,https://doi.org/10.1111/j.1365-2567.2009.03208.x,0
3,"Polymorphism, recombination, and linkage disequilibrium within the HLA class II region.",https://doi.org/10.4049/jimmunol.148.1.249,0
3,A functional polymorphism in the promoter region of the dopamine D2 receptor gene is associated with schizophrenia,https://doi.org/10.1093/hmg/6.4.577,0
3,Esterase Heterogeneity: Dynamics of a Polymorphism,https://doi.org/10.1126/science.163.3870.943,0
3,Static and lattice vibrational energy differences between polymorphs,https://doi.org/10.1039/c5ce00045a,0
3,Interaction of Carbon Dioxide with the Surface of Zirconia Polymorphs,https://doi.org/10.1021/la970856q,0
3,Single nucleotide polymorphisms and cancer susceptibility,https://doi.org/10.18632/oncotarget.22372,0
3,Family Polymorphism,,0
3,Genetic Polymorphisms in the Base Excision Repair Pathway and Cancer Risk: A HuGE Review,https://doi.org/10.1093/aje/kwi318,0
3,Use of Restriction Fragment Length Polymorphisms to Determine the Clonal Origin of Human Tumors,https://doi.org/10.1126/science.2982210,0
3,"Genetic polymorphisms of the CYP3A4, CYP3A5, and MDR-1 genes and pharmacokinetics of the calcineurin inhibitors cyclosporine and tacrolimus",https://doi.org/10.1016/s0009-9236(03)00168-1,0
3,Genetic epidemiology of single-nucleotide polymorphisms,https://doi.org/10.1073/pnas.96.26.15173,0
3,Cryo-EM of full-length α-synuclein reveals fibril polymorphs with a common structural kernel,https://doi.org/10.1038/s41467-018-05971-2,0
3,"Methylenetetrahydrofolate Reductase Polymorphism, Plasma Folate, Homocysteine, and Risk of Myocardial Infarction in US Physicians",https://doi.org/10.1161/01.cir.94.10.2410,0
3,Polymorphism in spin-crossover systems,https://doi.org/10.1039/c1cs15136c,0
3,Advances in the Evolutionary Understanding of MHC Polymorphism,https://doi.org/10.1016/j.tig.2020.01.008,0
3,Role of Water in Protein Aggregation and Amyloid Polymorphism,https://doi.org/10.1021/ar2000869,0
3,Colour polymorphism in birds: causes and functions,https://doi.org/10.1046/j.1420-9101.2003.00569.x,0
3,CTLA4 gene polymorphism and autoimmunity,https://doi.org/10.1111/j.0105-2896.2005.00249.x,0
3,Polymorphism in Carbamazepine Cocrystals,https://doi.org/10.1021/cg701022e,0
3,Brain-Derived Neurotrophic Factor val<sup>66</sup>met Polymorphism Affects Human Memory-Related Hippocampal Activity and Predicts Memory Performance,https://doi.org/10.1523/jneurosci.23-17-06690.2003,0
3,MALARIA AND HUMAN POLYMORPHISMS,https://doi.org/10.1146/annurev.ge.05.120171.000341,0
3,Candidate Single-Nucleotide Polymorphisms From a Genomewide Association Study of Alzheimer Disease,https://doi.org/10.1001/archneurol.2007.3,0
3,Genetic Polymorphisms in Varied Environments,https://doi.org/10.1126/science.174.4013.1035,0
3,Compiling polymorphism using intensional type analysis,https://doi.org/10.1145/199448.199475,0
3,Polymorphisms in Genes Involved in Folate Metabolism and Colorectal Neoplasia: A HuGE Review,https://doi.org/10.1093/aje/kwh066,0
3,Polymorphism of Human Constitutive Heterochromatin,https://doi.org/10.1126/science.174.4010.702,0
3,Calculation of the thermodynamic properties of aqueous silica and the solubility of quartz and its polymorphs at high pressures and temperatures,https://doi.org/10.2475/ajs.277.10.1315,0
3,PERSPECTIVE: DETECTING ADAPTIVE MOLECULAR POLYMORPHISM: LESSONS FROM THE MHC,https://doi.org/10.1111/j.0014-3820.2003.tb00580.x,0
3,A Serotonin Transporter Gene Promoter Polymorphism (5-HTTLPR) and Prefrontal Cortical Binding in Major Depression and Suicide,https://doi.org/10.1001/archpsyc.57.8.729,0
3,Statistical analysis of amplified fragment length polymorphism data: a toolbox for molecular ecologists and evolutionists,https://doi.org/10.1111/j.1365-294x.2007.03435.x,0
3,Review of the polymorphism of saturated even glycerides,https://doi.org/10.1007/bf02634906,0
3,Analysis of Selection on Enzyme Polymorphisms,https://doi.org/10.1146/annurev.ecolsys.30.1.301,0
3,Association of interleukin-1 gene polymorphisms with Alzheimer's disease,https://doi.org/10.1002/1531-8249(200003)47:3<365::aid-ana13>3.0.co;2-g,0
3,A Length Polymorphism in the Circadian Clock Gene Per3 is Linked to Delayed Sleep Phase Syndrome and Extreme Diurnal Preference,https://doi.org/10.1093/sleep/26.4.413,0
3,High‐Efficiency Perovskite Solar Cells Based on the Black Polymorph of HC(NH<sub>2</sub>)<sub>2</sub>PbI<sub>3</sub>,https://doi.org/10.1002/adma.201401137,0
3,Polymorphisms of OATP-C (SLC21A6) and OAT3 (SLC22A8) genes: Consequences for pravastatin pharmacokinetics,https://doi.org/10.1016/s0009-9236(03)00060-2,0
3,"Relationship between the GSTM1 genetic polymorphism and susceptibility to bladder, breast and colon cancer",https://doi.org/10.1093/carcin/14.9.1821,0
3,Cytochrome P450 Gene Polymorphism and Cancer,https://doi.org/10.2174/1389200043335621,0
3,Polymorphism of Red Phosphorus,https://doi.org/10.1021/ja01203a072,0
3,A single nucleotide polymorphism in the matrix metalloproteinase-1 promoter creates an Ets binding site and augments transcription.,,0
3,"Prospective Study of Coronary Heart Disease Incidence in Relation to Fasting Total Homocysteine, Related Genetic Polymorphisms, and B Vitamins",https://doi.org/10.1161/01.cir.98.3.204,0
3,ABCG2 Polymorphism Markedly Affects the Pharmacokinetics of Atorvastatin and Rosuvastatin,https://doi.org/10.1038/clpt.2009.79,0
3,"Single nucleotide polymorphism arrays: a decade of biological, computational and technological advances",https://doi.org/10.1093/nar/gkp552,0
3,Are vitamin D receptor polymorphisms associated with bone mineral density? A meta-analysis,https://doi.org/10.1002/jbmr.5650111203,0
3,D2 and D4 dopamine receptor polymorphisms and personality,https://doi.org/10.1002/(sici)1096-8628(19980508)81:3<257::aid-ajmg10>3.0.co;2-e,0
3,Suicidality and 5-Hydroxyindoleacetic Acid Concentration Associated With a Tryptophan Hydroxylase Polymorphism,https://doi.org/10.1001/archpsyc.1994.03950010034005,0
3,A Robust Algorithm for Copy Number Detection Using High-Density Oligonucleotide Single Nucleotide Polymorphism Genotyping Arrays,https://doi.org/10.1158/0008-5472.can-05-0465,0
3,Cryo-EM structure and polymorphism of Aβ amyloid fibrils purified from Alzheimer’s brain tissue,https://doi.org/10.1038/s41467-019-12683-8,0
3,<i>MUC5B</i> Promoter Polymorphism and Interstitial Lung Abnormalities,https://doi.org/10.1056/nejmoa1216076,0
3,Expression of P-glycoprotein in Human Placenta: Relation to Genetic Polymorphism of the Multidrug Resistance (MDR)-1 Gene,https://doi.org/10.1016/s0022-3565(24)29643-9,0
3,"The Prediction, Morphology, and Mechanical Properties of the Polymorphs of Paracetamol",https://doi.org/10.1021/ja0102787,0
3,Toll-like Receptor 4 Polymorphisms and Aspergillosis in Stem-Cell Transplantation,https://doi.org/10.1056/nejmoa0802629,0
3,Patterns of DNA sequence polymorphism along chromosome 1 of maize ( <i>Zea mays</i> ssp. <i>mays</i> L.),https://doi.org/10.1073/pnas.151244298,0
3,The Developmental Basis of Worker Caste Polymorphism in Ants,https://doi.org/10.1086/285279,0
3,"XRCC1, XRCC3, XPD gene polymorphisms, smoking and 32P-DNA adducts in a sample of healthy subjects",https://doi.org/10.1093/carcin/22.9.1437,0
3,Renin-Angiotensin System Gene Polymorphisms and Atrial Fibrillation,https://doi.org/10.1161/01.cir.0000124487.36586.26,0
3,The glutathione S-transferases: influence of polymorphism on cancer susceptibility.,,0
3,Association of a Polymorphism in the β<sub>3</sub>-Adrenergic–Receptor Gene with Features of the Insulin Resistance Syndrome in Finns,https://doi.org/10.1056/nejm199508103330604,0
3,Single nucleotide polymorphism associated with mature miR-125a alters the processing of pri-miRNA,https://doi.org/10.1093/hmg/ddm062,0
3,Ribotypes and virulence gene polymorphisms suggest three distinct Listeria monocytogenes lineages with differences in pathogenic potential,https://doi.org/10.1128/iai.65.7.2707-2716.1997,0
3,The Effect of Polymorphisms of the β<sub>2</sub>-Adrenergic Receptor on the Response to Regular Use of Albuterol in Asthma,https://doi.org/10.1164/ajrccm.162.1.9907092,0
3,Contribution of trans-acting factor alleles to normal physiological variability: vitamin D receptor gene polymorphism and circulating osteocalcin.,https://doi.org/10.1073/pnas.89.15.6665,0
3,The Minor Histocompatibility Antigen HA-1: A Diallelic Gene with a Single Amino Acid Polymorphism,https://doi.org/10.1126/science.279.5353.1054,0
3,Angiotensin I-converting enzyme in human circulating mononuclear cells: genetic polymorphism of expression in T-lymphocytes,https://doi.org/10.1042/bj2900033,0
3,The Evolution and Function of Stylar Polymorphisms in Flowering Plants,https://doi.org/10.1006/anbo.1999.1067,0
3,The deletion/insertion polymorphism of the angiotensin converting enzyme gene and cardiovascular-renal risk,https://doi.org/10.1097/00004872-199715120-00059,0
3,A Common Dominant TLR5 Stop Codon Polymorphism Abolishes Flagellin Signaling and Is Associated with Susceptibility to Legionnaires' Disease,https://doi.org/10.1084/jem.20031220,0
3,Apolipoprotein B–Gene DNA Polymorphisms Associated with Myocardial Infarction,https://doi.org/10.1056/nejm198612113152403,0
3,Estimation of pleiotropy between complex diseases using single-nucleotide polymorphism-derived genomic relationships and restricted maximum likelihood,https://doi.org/10.1093/bioinformatics/bts474,0
3,Conformational polymorphism. The influence of crystal structure on molecular conformation,https://doi.org/10.1021/ja00471a001,0
3,Collagen polymorphism in normal and cirrhotic human liver.,https://doi.org/10.1172/jci108634,0
3,Insertion polymorphisms of SINE200 retrotransposons within speciation islands of Anopheles gambiae molecular forms,https://doi.org/10.1186/1475-2875-7-163,0
3,Polymorphism of propafenone metabolism and disposition in man: clinical and pharmacokinetic consequences.,https://doi.org/10.1161/01.cir.75.4.785,0
3,Polymorphism of the 5′‐flanking region of the human tumor necrosis factor (TNF)‐α gene in Japanese,https://doi.org/10.1111/j.1399-0039.1998.tb03002.x,0
3,Roles for HLA and KIR polymorphisms in natural killer cell repertoire selection and modulation of effector function,https://doi.org/10.1084/jem.20051884,0
3,An Integrated View of Copy Number and Allelic Alterations in the Cancer Genome Using Single Nucleotide Polymorphism Arrays,https://doi.org/10.1158/0008-5472.can-03-3308,0
3,Endothelial Nitric Oxide Synthase Gene Polymorphism and Acute Myocardial Infarction,https://doi.org/10.1161/01.hyp.32.3.521,0
3,Genomic polymorphisms in sepsis,https://doi.org/10.1097/01.ccm.0000110878.49476.42,0
3,"An allelic polymorphism within the human tumor necrosis factor alpha promoter region is strongly associated with HLA A1, B8, and DR3 alleles.",https://doi.org/10.1084/jem.177.2.557,0
3,Identification of the genomic locations of duplicate nucleotide sequences in maize by analysis of restriction fragment length polymorphisms.,https://doi.org/10.1093/genetics/118.2.353,0
3,Ancestral polymorphism and adaptive evolution in the trichothecene mycotoxin gene cluster of phytopathogenic <i>Fusarium</i>,https://doi.org/10.1073/pnas.142307199,0
3,Polymorphism in Molecular Crystals: Stabilization of a Metastable Form by Conformational Mimicry,https://doi.org/10.1021/ja9626345,0
3,β-Adrenergic Receptor Polymorphisms and Response to Salmeterol,https://doi.org/10.1164/rccm.200509-1519oc,0
3,Haptoglobin: function and polymorphism.,,0
3,Pharmacology and Physiology of Human Adrenergic Receptor polymorphisms,https://doi.org/10.1146/annurev.pharmtox.43.100901.135823,0
3,Phase transitions and polymorphism of cocoa butter,https://doi.org/10.1007/s11746-998-0245-y,0
3,A Comprehensive Map of Mobile Element Insertion Polymorphisms in Humans,https://doi.org/10.1371/journal.pgen.1002236,0
3,Molecular typing of Staphylococcus aureus on the basis of coagulase gene polymorphisms,https://doi.org/10.1128/jcm.30.7.1642-1645.1992,0
3,Single base polymorphism at −511 in the human interleukin-1β gene (IL1β),https://doi.org/10.1093/hmg/1.6.450,0
3,High Pressure Polymorphism in Silica,https://doi.org/10.1103/physrevlett.80.2145,0
3,Genetic polymorphisms and the progression of liver fibrosis: A critical appraisal,https://doi.org/10.1053/jhep.2003.50127,0
3,A Genetic Polymorphism in the Renin Gene of Dahl Rats Cosegregates with Blood Pressure,https://doi.org/10.1126/science.2563177,0
3,Identification of genetically high risk individuals to lung cancer by DNA polymorphisms of the cytochrome P45 0IA1 gene,https://doi.org/10.1016/0014-5793(90)80721-t,0
3,New Polymorphs of ROY and New Record for Coexisting Polymorphs of Solved Structures,https://doi.org/10.1021/ja052098t,0
3,Single nucleotide polymorphisms (SNPs): a new paradigm in molecular marker technology and DNA polymorphism detection with emphasis on their use in plants,,0
3,Ethnicity Greatly Influences Cytokine Gene Polymorphism Distribution,https://doi.org/10.1034/j.1600-6143.2002.20611.x,0
3,A Vitamin D Receptor Gene Polymorphism in the Translation Initiation Codon: Effect on Protein Activity and Relation to Bone Mineral Density in Japanese Women,https://doi.org/10.1359/jbmr.1997.12.6.915,0
3,Metabolic Polymorphisms and Cancer Susceptibility,https://doi.org/10.1007/springerreference_175313,0
3,High Polymorphism at the Human Melanocortin 1 Receptor Locus,https://doi.org/10.1093/genetics/151.4.1547,0
3,X-ray diffraction study of the polymorphism of hydrated diacyl and dialkylphosphatidylethanolamines,https://doi.org/10.1021/bi00307a015,0
3,Amyloid Polymorphism in the Protein Folding and Aggregation Energy Landscape,https://doi.org/10.1002/anie.201713416,0
3,Association of a Promoter Polymorphism of the CD14 Gene and Atopy,https://doi.org/10.1164/ajrccm.163.4.2004164,0
3,Influence of cytokine gene polymorphisms on the development of prostate cancer.,,0
3,The Peroxisome Proliferator-Activated Receptor-γ2 Pro12Ala Polymorphism,https://doi.org/10.2337/diabetes.51.8.2341,0
3,Structures of Uncharacterised Polymorphs of Gallium Oxide from Total Neutron Diffraction,https://doi.org/10.1002/chem.201203359,0
3,Rapid single nucleotide polymorphism mapping in C. elegans,https://doi.org/10.1186/1471-2164-6-118,0
3,A COL1A1 Sp1 binding site polymorphism predisposes to osteoporotic fracture by affecting bone density and quality,https://doi.org/10.1172/jci10347,0
3,The Problems of Polymorphism in Liquid Crystals,https://doi.org/10.1080/15421407308083321,0
3,Codon 72 polymorphism of the TP53 gene,https://doi.org/10.1093/nar/18.16.4961,0
3,Genetic polymorphism of the third component of human complement (C′3),https://doi.org/10.1172/jci105904,0
3,"Manganese superoxide dismutase (MnSOD) genetic polymorphisms, dietary antioxidants, and risk of breast cancer.",,0
3,Insulin-dependent diabetes mellitus (IDDM) is associated with CTLA4 polymorphisms in multiple ethnic groups,https://doi.org/10.1093/hmg/6.8.1275,0
3,Polymorphism in cocrystals: a review and assessment of its significance,https://doi.org/10.1039/c3ce42008f,0
3,On signal sequence polymorphisms and diseases of distribution.,https://doi.org/10.1073/pnas.93.9.4471,0
3,"Molecular-level secondary structure, polymorphism, and dynamics of full-length α-synuclein fibrils studied by solid-state NMR",https://doi.org/10.1073/pnas.0506109102,0
3,Colour polymorphism and correlated characters: genetic mechanisms and evolution,https://doi.org/10.1111/j.1365-294x.2010.04846.x,0
3,Polymorphisms Associated With Circulating Sex Hormone Levels in Postmenopausal Women,https://doi.org/10.1093/jnci/djh167,0
3,Modeling the Polymorphism of Pentacene,https://doi.org/10.1021/ja0211499,0
3,Polymorphisms in DNA repair and metabolic genes in bladder cancer,https://doi.org/10.1093/carcin/bgh058,0
3,Functional Analysis and DNA Polymorphism of the Tandemly Repeated Sequences in the 5'-terminal Regulatory Region of the Human Gene for Thymidylate Synthase.,https://doi.org/10.1247/csf.20.191,0
3,Polymorphism and Charge Transport in Vacuum-Evaporated Sexithiophene Films,https://doi.org/10.1021/cm00046a039,0
3,Polymorphisms in the Glucocorticoid Receptor Gene and Their Associations with Metabolic Parameters and Body Composition,https://doi.org/10.1210/rp.59.1.333,0
3,Human Drug-Metabolizing Enzyme Polymorphisms: Effects on Risk of Toxicity and Cancer,https://doi.org/10.1089/dna.1996.15.273,0
3,Polymorphisms in Human Organic Anion-transporting Polypeptide 1A2 (OATP1A2),https://doi.org/10.1074/jbc.m411092200,0
3,Detection of Single Nucleotide Polymorphisms,https://doi.org/10.21775/cimb.005.043,0
3,Association of prostate cancer with vitamin D receptor gene polymorphism.,,0
3,Reading Bits of Genetic Information: Methods for Single-Nucleotide Polymorphism Analysis,https://doi.org/10.1101/gr.8.8.769,0
3,Crystalline Polymorph Selection and Discovery with Polymer Heteronuclei,https://doi.org/10.1021/ja042561m,0
3,GENETIC POLYMORPHISMS AND SEPSIS,https://doi.org/10.1097/01.shk.0000180621.52058.e1,0
3,Association Between the MUC5B Promoter Polymorphism and Survival in Patients With Idiopathic Pulmonary Fibrosis,https://doi.org/10.1001/jama.2013.5827,0
3,Immunoglobulin G Fragment C Receptor Polymorphisms and Clinical Efficacy of Trastuzumab-Based Therapy in Patients With HER-2/<i>neu</i>–Positive Metastatic Breast Cancer,https://doi.org/10.1200/jco.2007.14.8957,0
3,Methylenetetrahydrofolate reductase polymorphism and pre-eclampsia.,https://doi.org/10.1136/jmg.34.6.525,0
3,Structure and triboluminescence of polymorphs of hexaphenylcarbodiphosphorane,https://doi.org/10.1021/ja00493a035,0
3,Polymorphism in Systematics and Comparative Biology,https://doi.org/10.1146/annurev.ecolsys.30.1.327,0
3,Polymorphisms of DNA repair genes and risk of non-small cell lung cancer,https://doi.org/10.1093/carcin/bgi232,0
3,A novel single nucleotide polymorphism within the 5' tandem repeat polymorphism of the thymidylate synthase gene abolishes USF-1 binding and alters transcriptional activity.,,0
3,CYTOKINE GENE POLYMORPHISM AND HEART TRANSPLANT REJECTION1,https://doi.org/10.1097/00007890-199709150-00021,0
3,A Common Polymorphism in the 5′-Untranslated Region of the VEGF Gene Is Associated With Diabetic Retinopathy in Type 2 Diabetes,https://doi.org/10.2337/diabetes.51.5.1635,0
3,Surface chemistry of zirconia polymorphs,https://doi.org/10.1021/la00085a018,0
3,Hemin−Graphene Hybrid Nanosheets with Intrinsic Peroxidase-like Activity for Label-free Colorimetric Detection of Single-Nucleotide Polymorphism,https://doi.org/10.1021/nn1029586,0
3,Homozygosity for the patatin-like phospholipase-3/adiponutrin I148M polymorphism influences liver fibrosis in patients with nonalcoholic fatty liver disease,https://doi.org/10.1002/hep.23622,0
3,Polymorphism of the thiopurine S-methyltransferase gene in African- Americans,https://doi.org/10.1093/hmg/8.2.371,0
3,A review of colour and pattern polymorphisms in anurans,https://doi.org/10.1111/j.1095-8312.2000.tb00221.x,0
3,Polymorphism at the Apoprotein‐E locus in relation to risk of coronary disease,https://doi.org/10.1111/j.1399-0004.1984.tb01995.x,0
3,Atomistic simulation of the surface structure of the TiO2 polymorphs rutileand anatase,https://doi.org/10.1039/a606353e,0
3,HETEROSIS AS AN EXPLANATION FOR LARGE AMOUNTS OF GENIC POLYMORPHISM,https://doi.org/10.1093/genetics/88.1.149,0
3,"Polymorphism of the human complement C4 and steroid 21-hydroxylase genes. Restriction fragment length polymorphisms revealing structural deletions, homoduplications, and size variants.",https://doi.org/10.1172/jci112623,0
3,Polymorphism at the self-incompatibility locus in Solanaceae predates speciation.,https://doi.org/10.1073/pnas.87.24.9732,0
